Datetime,Zone A,Zone B,Zone C,Zone A_incident,Zone B_incident,Zone C_incident,Temperature,Humidity
2017-01-03 03:20:00,20658.22785,13696.04863,13804.33735,0,0,0,12.2,73.8
2017-01-03 03:30:00,20226.83544,13586.62614,13711.80723,0,0,0,12.04,74.7
2017-01-03 03:40:00,20220.75949,13579.33131,13706.0241,0,0,0,11.96,74.9
2017-01-03 03:50:00,20330.12658,13462.61398,13486.26506,0,0,0,11.92,75.2
2017-01-03 04:00:00,20202.53165,13586.62614,13468.91566,0,0,0,11.85,75.1
2017-01-03 04:10:00,19989.87342,13550.15198,13642.40964,0,0,0,11.66,75.5
2017-01-03 04:20:00,19989.87342,13641.33739,13625.06024,0,0,0,11.55,76.1
2017-01-03 04:30:00,20087.08861,13747.11246,13636.62651,0,0,0,11.6,75.1
2017-01-03 04:40:00,20129.62025,13615.80547,13596.14458,0,0,0,11.17,77.8
2017-01-03 04:50:00,20299.74684,13626.74772,13578.79518,0,0,0,10.83,78.5
2017-01-03 05:00:00,20390.88608,13739.81763,13688.6747,0,0,0,10.74,78.6
2017-01-03 05:10:00,20500.25316,13841.94529,13677.10843,0,0,0,10.57,80.3
2017-01-03 05:20:00,20755.44304,13885.71429,13891.08434,0,0,0,10.49,80.3
2017-01-03 05:30:00,20986.32911,13940.42553,13972.04819,0,0,0,10.69,81.6
2017-01-03 05:40:00,21454.17722,14144.68085,14301.68675,0,0,0,11.22,80.0
2017-01-03 05:50:00,22122.53165,14648.02432,14810.60241,0,0,0,11.36,77.9
2017-01-03 06:00:00,22954.93671,15403.03951,14874.21687,0,0,0,11.44,77.5
2017-01-03 06:10:00,23605.06329,15326.44377,14648.6747,0,0,0,11.49,76.7
2017-01-03 06:20:00,24255.18987,15516.10942,14509.87952,0,0,0,11.33,76.8
2017-01-03 06:30:00,24656.20253,15702.12766,14613.9759,0,0,0,11.16,77.3
2017-01-03 06:40:00,24552.91139,16034.04255,14579.27711,0,0,0,10.89,77.5
2017-01-03 06:50:00,24607.59494,16001.21581,14405.78313,0,0,0,10.27,80.2
2017-01-03 07:00:00,24534.68354,16034.04255,14342.16867,0,0,0,10.15,80.8
2017-01-03 07:10:00,24662.27848,16486.32219,14122.40964,0,0,0,10.0,81.6
2017-01-03 07:20:00,24534.68354,16639.51368,13445.78313,0,0,0,9.9,81.5
2017-01-03 07:30:00,24151.89873,16329.48328,12595.66265,0,0,0,9.67,81.6
2017-01-03 07:40:00,23811.64557,15982.97872,11884.33735,0,0,0,9.27,81.5
2017-01-03 07:50:00,23532.1519,15899.08815,11624.09639,0,0,0,9.03,81.8
2017-01-03 08:00:00,23884.55696,15957.44681,11780.24096,0,0,0,8.85,82.7
2017-01-03 08:10:00,24522.53165,16249.24012,11838.07229,0,0,0,8.68,83.1
2017-01-03 08:20:00,24874.93671,16635.86626,11959.51807,0,0,0,8.54,83.7
2017-01-03 08:30:00,25251.64557,17084.49848,12167.71084,0,0,0,8.38,84.9
2017-01-03 08:40:00,25871.39241,17427.35562,12578.31325,0,0,0,8.5,84.9
2017-01-03 08:50:00,26466.83544,17595.13678,12861.68675,0,0,0,8.48,85.7
2017-01-03 09:00:00,27135.18987,18032.82675,13110.36145,0,0,0,8.4,85.3
2017-01-03 09:10:00,27997.97468,18470.51672,13353.25301,0,0,0,8.51,85.5
2017-01-03 09:20:00,28107.34177,18838.90578,13642.40964,0,0,0,8.8,85.0
2017-01-03 09:30:00,28417.21519,19105.16717,13885.3012,0,0,0,9.09,84.1
2017-01-03 09:40:00,29085.56962,19141.64134,14186.0241,0,0,0,9.62,84.5
2017-01-03 09:50:00,29383.29114,19254.71125,14110.84337,0,0,0,10.89,85.9
2017-01-03 10:00:00,30057.72152,19473.55623,14139.75904,0,0,0,12.43,83.3
2017-01-03 10:10:00,30756.4557,19728.87538,14521.44578,0,0,0,13.02,77.5
2017-01-03 10:20:00,30932.65823,20254.10334,14712.28916,0,0,0,13.38,74.4
2017-01-03 10:30:00,31272.91139,20538.60182,14989.87952,0,0,0,13.64,73.2
2017-01-03 10:40:00,31844.05063,20994.52888,15053.49398,0,0,0,13.88,72.2
2017-01-03 10:50:00,32281.51899,21089.3617,15244.33735,0,0,0,14.16,72.3
2017-01-03 11:00:00,32749.36709,21155.0152,15388.91566,0,0,0,14.54,69.24
2017-01-03 11:10:00,32974.17722,21246.20061,15637.59036,0,0,0,14.75,67.1
2017-01-03 11:20:00,33004.55696,21195.13678,15840.0,0,0,0,14.87,66.57
2017-01-03 11:30:00,33217.21519,21373.86018,15897.83133,0,0,0,15.0,65.1
2017-01-03 11:40:00,33332.65823,21424.92401,16025.06024,0,0,0,15.08,64.4
2017-01-03 11:50:00,33113.92405,21479.63526,16094.45783,0,0,0,15.18,64.23
2017-01-03 12:00:00,33168.60759,21508.81459,16285.3012,0,0,0,15.28,64.43
2017-01-03 12:10:00,33751.89873,21822.4924,16372.04819,0,0,0,15.19,63.6
2017-01-03 12:20:00,34019.24051,21811.55015,16435.66265,0,0,0,15.18,64.77
2017-01-03 12:30:00,34116.4557,21789.66565,16614.93976,0,0,0,15.21,65.33
2017-01-03 12:40:00,34468.86076,21833.43465,16655.42169,0,0,0,15.31,64.2
2017-01-03 12:50:00,34468.86076,21848.02432,16788.43373,0,0,0,15.35,63.13
2017-01-03 13:00:00,34341.26582,21672.94833,16632.28916,0,0,0,15.43,62.93
2017-01-03 13:10:00,33964.55696,21669.30091,16898.31325,0,0,0,15.39,62.9
2017-01-03 13:20:00,33502.78481,21702.12766,16880.96386,0,0,0,15.41,62.83
2017-01-03 13:30:00,33302.27848,21472.34043,16915.66265,0,0,0,15.57,62.7
2017-01-03 13:40:00,33356.96203,21344.68085,16863.61446,0,0,0,15.37,63.4
2017-01-03 13:50:00,33271.89873,21417.62918,16759.51807,0,0,0,15.49,63.46
2017-01-03 14:00:00,32627.8481,21541.64134,16771.08434,0,0,0,15.57,63.7
2017-01-03 14:10:00,32694.68354,21545.28875,16782.6506,0,0,0,15.48,63.76
2017-01-03 14:20:00,32366.58228,21483.28267,16597.59036,0,0,0,15.36,64.16
2017-01-03 14:30:00,32269.36709,21764.13374,16325.78313,0,0,0,15.35,64.19
2017-01-03 14:40:00,32293.67089,21698.48024,16412.53012,0,0,0,15.41,64.1
2017-01-03 14:50:00,32208.60759,21592.70517,16296.86747,0,0,0,15.36,65.23
2017-01-03 15:00:00,32251.13924,21424.92401,16366.26506,0,0,0,15.44,64.86
2017-01-03 15:10:00,32567.08861,21574.46809,16354.6988,0,0,0,15.48,64.1
2017-01-03 15:20:00,32366.58228,21392.09726,16562.89157,0,0,0,15.45,64.86
2017-01-03 15:30:00,32336.20253,21443.16109,16632.28916,0,0,0,15.44,64.93
2017-01-03 15:40:00,32257.21519,21439.51368,16487.71084,0,0,0,15.34,65.3
2017-01-03 15:50:00,31983.79747,21162.31003,16481.92771,0,0,0,15.3,65.83
2017-01-03 16:00:00,31777.21519,21012.76596,16429.87952,0,0,0,15.34,66.4
2017-01-03 16:10:00,31874.43038,21045.59271,16458.79518,0,0,0,15.34,66.83
2017-01-03 16:20:00,31740.75949,21155.0152,16435.66265,0,0,0,15.23,67.66
2017-01-03 16:30:00,32196.4557,21049.24012,16499.27711,0,0,0,15.18,67.73
2017-01-03 16:40:00,32263.29114,21224.31611,16713.25301,0,0,0,15.09,67.66
2017-01-03 16:50:00,32688.60759,21523.40426,17187.46988,0,0,0,14.96,66.19
2017-01-03 17:00:00,33241.51899,21924.62006,17852.53012,0,0,0,14.94,64.99
2017-01-03 17:10:00,34669.36709,22686.93009,19402.40964,0,0,0,14.89,65.45
2017-01-03 17:20:00,36200.50633,23850.45593,21761.92771,0,0,0,14.85,65.55
2017-01-03 17:30:00,39062.27848,25670.51672,23866.98795,0,0,0,14.78,65.82
2017-01-03 17:40:00,41486.58228,26786.62614,24803.85542,0,0,0,14.68,67.22
2017-01-03 17:50:00,42312.91139,27213.37386,25145.06024,0,0,0,14.51,68.26
2017-01-03 18:00:00,42495.18987,27209.72644,25347.46988,0,0,0,14.32,69.56
2017-01-03 18:10:00,42750.37975,27300.91185,25544.09639,0,0,0,14.14,70.9
2017-01-03 18:20:00,42871.89873,27257.14286,25781.20482,0,0,0,13.98,72.1
2017-01-03 18:30:00,42993.41772,27279.02736,25700.24096,0,0,0,13.86,73.0
2017-01-03 18:40:00,42823.29114,27235.25836,25671.3253,0,0,0,13.45,73.7
2017-01-03 18:50:00,42677.46835,27184.19453,25786.98795,0,0,0,12.2,77.3
2017-01-03 19:00:00,42434.43038,27217.02128,25740.72289,0,0,0,11.85,78.2
2017-01-03 19:10:00,42671.39241,27271.73252,25995.18072,0,0,0,11.53,79.0
2017-01-03 19:20:00,42720.0,27257.14286,25833.25301,0,0,0,11.25,80.0
2017-01-03 19:30:00,42689.62025,27206.07903,25746.50602,0,0,0,11.12,80.5
2017-01-03 19:40:00,42476.96203,26998.17629,25688.6747,0,0,0,10.92,81.2
2017-01-03 19:50:00,42288.60759,26855.92705,25821.68675,0,0,0,10.93,81.3
2017-01-03 20:00:00,41960.50633,26819.45289,25891.08434,0,0,0,10.69,81.5
2017-01-03 20:10:00,42416.20253,27151.36778,26076.14458,0,0,0,10.39,81.5
2017-01-03 20:20:00,42519.49367,27253.49544,26122.40964,0,0,0,10.17,83.1
2017-01-03 20:30:00,42318.98734,27176.8997,26157.10843,0,0,0,10.03,82.9
2017-01-03 20:40:00,42221.77215,27155.0152,26238.07229,0,0,0,9.61,83.9
2017-01-03 20:50:00,42033.41772,27005.47112,25989.39759,0,0,0,9.71,84.2
2017-01-03 21:00:00,41571.64557,26939.81763,25729.15663,0,0,0,9.62,83.4
2017-01-03 21:10:00,40970.12658,26772.03647,25619.27711,0,0,0,9.49,83.5
2017-01-03 21:20:00,40490.12658,26447.41641,25486.26506,0,0,0,9.33,83.7
2017-01-03 21:30:00,39870.37975,26239.51368,25226.0241,0,0,0,9.23,83.9
2017-01-03 21:40:00,39347.8481,25947.72036,24734.45783,0,0,0,9.14,84.0
2017-01-03 21:50:00,38916.4557,25407.90274,24294.93976,0,0,0,9.11,83.8
2017-01-03 22:00:00,37962.53165,24962.91793,24190.84337,0,0,0,9.07,83.8
2017-01-03 22:10:00,37300.25316,24641.94529,23953.73494,0,0,0,9.0,83.9
2017-01-03 22:20:00,36565.06329,24058.35866,23520.0,0,0,0,9.05,84.0
2017-01-03 22:30:00,35750.88608,23544.07295,23034.21687,0,0,0,8.98,83.6
2017-01-03 22:40:00,34535.6962,23164.74164,22513.73494,0,0,0,8.81,83.9
2017-01-03 22:50:00,33654.68354,22581.15502,22051.08434,0,0,0,8.72,84.0
2017-01-03 23:00:00,32457.72152,21610.94225,21443.85542,0,0,0,8.51,84.3
2017-01-03 23:10:00,31686.07595,21082.06687,20593.73494,0,0,0,8.52,85.0
2017-01-03 23:20:00,30847.59494,20768.38906,20136.86747,0,0,0,8.6,84.4
2017-01-03 23:30:00,30063.79747,20250.45593,19575.90361,0,0,0,8.49,84.5
2017-01-03 23:40:00,29298.22785,19728.87538,19113.25301,0,0,0,8.33,84.7
2017-01-03 23:50:00,28550.88608,19148.93617,18783.61446,0,0,0,8.5,84.7
2017-01-04 00:00:00,27657.72152,18612.76596,18176.38554,0,0,0,8.52,83.7
2017-01-04 00:10:00,27153.41772,18350.15198,17725.3012,0,0,0,8.63,83.5
2017-01-04 00:20:00,26442.53165,17803.03951,17551.80723,0,0,0,8.69,82.8
2017-01-04 00:30:00,26053.67089,17361.70213,17280.0,0,0,0,8.77,82.3
2017-01-04 00:40:00,25525.06329,17066.2614,16666.98795,0,0,0,8.36,82.0
2017-01-04 00:50:00,24795.94937,16402.43161,16239.03614,0,0,0,8.17,82.7
2017-01-04 01:00:00,23975.6962,15833.43465,15892.04819,0,0,0,8.13,82.4
2017-01-04 01:10:00,23562.53165,15643.769,15712.77108,0,0,0,8.14,82.3
2017-01-04 01:20:00,23179.74684,15140.42553,15666.50602,0,0,0,8.15,82.2
2017-01-04 01:30:00,23076.4557,14994.52888,15371.56627,0,0,0,8.33,82.2
2017-01-04 01:40:00,22918.48101,14626.13982,14978.31325,0,0,0,8.36,81.4
2017-01-04 01:50:00,22772.65823,14378.1155,14845.3012,0,0,0,8.23,80.7
2017-01-04 02:00:00,22450.63291,14144.68085,14775.90361,0,0,0,8.13,81.2
2017-01-04 02:10:00,22237.97468,14060.79027,14718.07229,0,0,0,8.04,81.2
2017-01-04 02:20:00,22086.07595,13987.84195,14417.3494,0,0,0,7.87,81.8
2017-01-04 02:30:00,21751.89873,13798.17629,14174.45783,0,0,0,7.91,81.8
2017-01-04 02:40:00,21770.12658,13732.5228,14099.27711,0,0,0,7.9,81.8
2017-01-04 02:50:00,21745.82278,13608.51064,14168.6747,0,0,0,7.88,81.6
2017-01-04 03:00:00,21569.62025,13542.85714,14081.92771,0,0,0,7.89,81.2
2017-01-04 03:10:00,21393.41772,13433.43465,14000.96386,0,0,0,7.94,81.2
2017-01-04 03:20:00,21229.36709,13353.19149,13914.21687,0,0,0,7.84,80.5
2017-01-04 03:30:00,21113.92405,13407.90274,13850.60241,0,0,0,7.59,80.4
2017-01-04 03:40:00,21363.03797,13375.07599,13948.91566,0,0,0,7.44,81.1
2017-01-04 03:50:00,21308.35443,13404.25532,13781.20482,0,0,0,7.59,81.0
2017-01-04 04:00:00,21120.0,13294.83283,13839.03614,0,0,0,7.46,81.3
2017-01-04 04:10:00,21053.16456,13269.30091,13775.42169,0,0,0,6.991,82.5
2017-01-04 04:20:00,20378.73418,13272.94833,13821.68675,0,0,0,6.683,83.5
2017-01-04 04:30:00,19479.49367,13393.31307,13821.68675,0,0,0,6.447,84.1
2017-01-04 04:40:00,19746.83544,13265.6535,13665.54217,0,0,0,6.091,84.9
2017-01-04 04:50:00,19661.77215,13272.94833,13763.85542,0,0,0,5.88,85.9
2017-01-04 05:00:00,19746.83544,13524.62006,13827.46988,0,0,0,6.003,86.3
2017-01-04 05:10:00,20087.08861,13663.22188,14047.22892,0,0,0,5.904,86.7
2017-01-04 05:20:00,21533.16456,13725.22796,14157.10843,0,0,0,6.042,86.7
2017-01-04 05:30:00,21818.73418,13951.36778,14214.93976,0,0,0,5.976,86.8
2017-01-04 05:40:00,22049.62025,14148.32827,14290.12048,0,0,0,5.965,86.9
2017-01-04 05:50:00,22869.87342,14666.2614,14793.25301,0,0,0,6.025,87.1
2017-01-04 06:00:00,23696.20253,15359.27052,15163.37349,0,0,0,5.946,86.9
2017-01-04 06:10:00,23878.48101,15341.03343,15036.14458,0,0,0,5.795,86.9
2017-01-04 06:20:00,24309.87342,15337.38602,14799.03614,0,0,0,5.488,87.1
2017-01-04 06:30:00,24346.32911,15373.86018,14648.6747,0,0,0,5.352,87.1
2017-01-04 06:40:00,24716.96203,15753.19149,14718.07229,0,0,0,5.076,87.7
2017-01-04 06:50:00,24716.96203,15734.95441,14995.66265,0,0,0,5.291,88.3
2017-01-04 07:00:00,24972.1519,15826.13982,14839.51807,0,0,0,5.364,87.7
2017-01-04 07:10:00,24911.39241,16132.5228,14347.95181,0,0,0,5.393,87.8
2017-01-04 07:20:00,24443.5443,16117.93313,13301.20482,0,0,0,5.524,87.7
2017-01-04 07:30:00,24030.37975,15796.96049,12526.26506,0,0,0,5.576,87.4
2017-01-04 07:40:00,23763.03797,15716.71733,11965.3012,0,0,0,5.421,86.9
2017-01-04 07:50:00,23605.06329,15618.23708,11329.15663,0,0,0,5.336,86.7
2017-01-04 08:00:00,24066.83544,15734.95441,11392.77108,0,0,0,5.139,86.9
2017-01-04 08:10:00,24637.97468,15950.15198,11531.56627,0,0,0,5.01,87.2
2017-01-04 08:20:00,24990.37975,16216.41337,11884.33735,0,0,0,5.099,87.4
2017-01-04 08:30:00,25482.53165,16541.03343,12098.31325,0,0,0,4.917,87.5
2017-01-04 08:40:00,26041.51899,17223.1003,12161.92771,0,0,0,4.779,87.7
2017-01-04 08:50:00,26472.91139,17638.90578,12682.40964,0,0,0,4.873,87.8
2017-01-04 09:00:00,26849.62025,18040.12158,13416.86747,0,0,0,4.872,87.2
2017-01-04 09:10:00,27706.32911,18528.87538,13746.50602,0,0,0,5.009,86.9
2017-01-04 09:20:00,28441.51899,18758.66261,13769.63855,0,0,0,5.065,86.6
2017-01-04 09:30:00,28891.13924,19287.53799,13937.3494,0,0,0,5.218,86.3
2017-01-04 09:40:00,29122.02532,19597.56839,14110.84337,0,0,0,5.54,85.9
2017-01-04 09:50:00,28599.49367,20429.17933,14382.6506,0,0,0,5.738,84.7
2017-01-04 10:00:00,29122.02532,20549.54407,14718.07229,0,0,0,6.0,84.1
2017-01-04 10:10:00,29134.17722,20863.22188,14851.08434,0,0,0,6.271,83.0
2017-01-04 10:20:00,29899.74684,21202.43161,15093.9759,0,0,0,6.593,81.6
2017-01-04 10:30:00,30507.34177,21249.84802,15250.12048,0,0,0,6.933,81.2
2017-01-04 10:40:00,30932.65823,21563.52584,15637.59036,0,0,0,7.22,81.2
2017-01-04 10:50:00,31266.83544,21475.98784,15805.3012,0,0,0,7.54,81.0
2017-01-04 11:00:00,31485.56962,21734.95441,15892.04819,0,0,0,8.01,79.8
2017-01-04 11:10:00,31777.21519,22128.87538,16117.59036,0,0,0,8.57,79.0
2017-01-04 11:20:00,32111.39241,22234.65046,16366.26506,0,0,0,9.04,78.5
2017-01-04 11:30:00,32615.6962,22362.31003,16441.44578,0,0,0,9.6,77.3
2017-01-04 11:40:00,34444.55696,21392.09726,16366.26506,0,0,0,10.14,75.6
2017-01-04 11:50:00,34438.48101,21439.51368,16493.49398,0,0,0,10.8,73.5
2017-01-04 12:00:00,33873.41772,21942.85714,16267.95181,0,0,0,11.47,70.1
2017-01-04 12:10:00,33988.86076,22154.40729,16562.89157,0,0,0,12.0,67.75
2017-01-04 12:20:00,34158.98734,21873.55623,16557.10843,0,0,0,12.6,66.24
2017-01-04 12:30:00,34444.55696,21928.26748,16649.63855,0,0,0,13.19,65.44
2017-01-04 12:40:00,34256.20253,22030.39514,16736.38554,0,0,0,13.66,65.01
2017-01-04 12:50:00,34116.4557,22333.1307,16811.56627,0,0,0,13.92,63.81
2017-01-04 13:00:00,33855.18987,22256.53495,16817.3494,0,0,0,14.41,63.77
2017-01-04 13:10:00,33703.29114,21968.38906,17100.72289,0,0,0,14.86,61.6
2017-01-04 13:20:00,33593.92405,21913.67781,16985.06024,0,0,0,15.34,60.2
2017-01-04 13:30:00,33180.75949,21669.30091,16886.74699,0,0,0,16.13,58.43
2017-01-04 13:40:00,32870.88608,21596.35258,16747.95181,0,0,0,16.38,55.89
2017-01-04 13:50:00,32810.12658,21713.06991,16695.90361,0,0,0,17.05,55.46
2017-01-04 14:00:00,32676.4557,21603.64742,16649.63855,0,0,0,17.65,53.72
2017-01-04 14:10:00,32433.41772,21578.1155,16701.68675,0,0,0,17.55,50.78
2017-01-04 14:20:00,32342.27848,21413.98176,16568.6747,0,0,0,17.43,50.65
2017-01-04 14:30:00,32506.32911,21410.33435,16545.54217,0,0,0,17.4,53.26
2017-01-04 14:40:00,32706.83544,21789.66565,16453.01205,0,0,0,17.42,53.72
2017-01-04 14:50:00,32488.10127,21702.12766,16453.01205,0,0,0,17.49,56.59
2017-01-04 15:00:00,32475.94937,21527.05167,16383.61446,0,0,0,17.33,57.36
2017-01-04 15:10:00,32591.39241,21578.1155,16453.01205,0,0,0,17.23,59.17
2017-01-04 15:20:00,32336.20253,21603.64742,16314.21687,0,0,0,17.4,59.07
2017-01-04 15:30:00,32220.75949,21829.78723,16250.60241,0,0,0,17.38,59.6
2017-01-04 15:40:00,32293.67089,21676.59574,16077.10843,0,0,0,17.24,60.4
2017-01-04 15:50:00,31983.79747,21231.61094,15949.87952,0,0,0,17.07,61.2
2017-01-04 16:00:00,31552.40506,20994.52888,15892.04819,0,0,0,17.09,61.8
2017-01-04 16:10:00,31406.58228,20859.57447,15961.44578,0,0,0,17.3,61.47
2017-01-04 16:20:00,31613.16456,21012.76596,15920.96386,0,0,0,17.26,61.17
2017-01-04 16:30:00,31692.1519,21122.18845,16048.19277,0,0,0,17.36,61.04
2017-01-04 16:40:00,31752.91139,20998.17629,16111.80723,0,0,0,17.6,60.67
2017-01-04 16:50:00,31673.92405,21045.59271,16481.92771,0,0,0,17.57,59.83
2017-01-04 17:00:00,32166.07595,21432.21884,17395.66265,0,0,0,17.57,60.33
2017-01-04 17:10:00,33277.97468,22121.58055,18795.18072,0,0,0,17.24,61.83
2017-01-04 17:20:00,35513.92405,23482.06687,21513.25301,0,0,0,16.89,63.5
2017-01-04 17:30:00,38339.24051,25382.37082,23502.6506,0,0,0,16.35,66.23
2017-01-04 17:40:00,41182.78481,26819.45289,24618.79518,0,0,0,15.84,67.87
2017-01-04 17:50:00,42179.24051,27443.16109,25179.75904,0,0,0,15.44,69.54
2017-01-04 18:00:00,42938.73418,27665.6535,25445.78313,0,0,0,14.98,71.1
2017-01-04 18:10:00,43309.36709,27698.48024,25613.49398,0,0,0,14.57,72.3
2017-01-04 18:20:00,43485.56962,27479.63526,25625.06024,0,0,0,14.13,73.2
2017-01-04 18:30:00,43133.16456,27311.8541,25555.66265,0,0,0,13.22,75.6
2017-01-04 18:40:00,43242.53165,27304.55927,25596.14458,0,0,0,12.87,76.7
2017-01-04 18:50:00,43187.8481,27322.79635,25671.3253,0,0,0,12.43,77.4
2017-01-04 19:00:00,43163.5443,27443.16109,25659.75904,0,0,0,12.21,77.6
2017-01-04 19:10:00,43145.31646,27304.55927,25810.12048,0,0,0,12.06,78.1
2017-01-04 19:20:00,43388.35443,27403.03951,25972.04819,0,0,0,12.26,79.8
2017-01-04 19:30:00,42592.40506,27264.43769,25740.72289,0,0,0,13.39,79.2
2017-01-04 19:40:00,42203.5443,27122.18845,25538.31325,0,0,0,13.83,71.8
2017-01-04 19:50:00,42397.97468,27052.88754,25515.18072,0,0,0,13.83,67.63
2017-01-04 20:00:00,42197.46835,27118.54103,25497.83133,0,0,0,13.8,66.7
2017-01-04 20:10:00,42501.26582,27147.72036,25902.6506,0,0,0,13.72,66.66
2017-01-04 20:20:00,42774.68354,27508.81459,26012.53012,0,0,0,13.55,67.73
2017-01-04 20:30:00,42653.16456,27351.97568,25891.08434,0,0,0,13.44,68.2
2017-01-04 20:40:00,42337.21519,27052.88754,25792.77108,0,0,0,13.32,68.83
2017-01-04 20:50:00,41832.91139,27009.11854,25983.61446,0,0,0,13.1,69.16
2017-01-04 21:00:00,41456.20253,27001.82371,25879.51807,0,0,0,12.82,69.5
2017-01-04 21:10:00,41055.18987,26761.09422,25584.57831,0,0,0,12.49,70.5
2017-01-04 21:20:00,40721.01266,26403.64742,25318.55422,0,0,0,12.28,70.8
2017-01-04 21:30:00,40210.63291,26017.02128,25087.22892,0,0,0,12.09,71.3
2017-01-04 21:40:00,39293.16456,25820.06079,25000.48193,0,0,0,11.9,71.1
2017-01-04 21:50:00,38624.81013,25174.46809,24676.62651,0,0,0,11.36,72.2
2017-01-04 22:00:00,38357.46835,24897.26444,24306.50602,0,0,0,10.96,73.9
2017-01-04 22:10:00,37531.13924,24605.47112,23803.37349,0,0,0,10.58,75.5
2017-01-04 22:20:00,37026.83544,24186.01824,23427.46988,0,0,0,10.44,76.3
2017-01-04 22:30:00,36188.35443,23657.14286,23045.78313,0,0,0,10.59,76.3
2017-01-04 22:40:00,35064.3038,23317.93313,22502.16867,0,0,0,10.66,75.7
2017-01-04 22:50:00,34323.03797,22606.68693,21883.37349,0,0,0,10.57,75.9
2017-01-04 23:00:00,33302.27848,21895.44073,21386.0241,0,0,0,10.4,76.1
2017-01-04 23:10:00,32342.27848,21413.98176,20929.15663,0,0,0,10.27,75.9
2017-01-04 23:20:00,31339.74684,20877.81155,20345.06024,0,0,0,9.89,77.6
2017-01-04 23:30:00,30343.29114,20432.82675,19847.71084,0,0,0,9.64,77.9
2017-01-04 23:40:00,29595.94937,19812.76596,19437.10843,0,0,0,9.64,77.7
2017-01-04 23:50:00,28708.86076,19455.31915,18812.53012,0,0,0,9.46,78.0
2017-01-05 00:00:00,27663.79747,18948.32827,18344.09639,0,0,0,9.0,79.7
2017-01-05 00:10:00,26715.94937,18258.96657,17835.18072,0,0,0,8.81,80.4
2017-01-05 00:20:00,26205.56962,17741.03343,17389.87952,0,0,0,9.04,80.1
2017-01-05 00:30:00,25622.27848,17328.87538,16863.61446,0,0,0,9.21,78.5
2017-01-05 00:40:00,25130.12658,16847.41641,16620.72289,0,0,0,9.03,77.4
2017-01-05 00:50:00,24540.75949,16500.91185,16279.51807,0,0,0,8.9,77.8
2017-01-05 01:00:00,24121.51899,16245.59271,16001.92771,0,0,0,8.39,80.1
2017-01-05 01:10:00,23811.64557,15895.44073,15764.81928,0,0,0,8.45,80.1
2017-01-05 01:20:00,23398.48101,15541.64134,15626.0241,0,0,0,8.54,78.6
2017-01-05 01:30:00,23021.77215,15034.65046,15383.13253,0,0,0,8.26,79.9
2017-01-05 01:40:00,21745.82278,14680.85106,15105.54217,0,0,0,8.04,80.4
2017-01-05 01:50:00,21253.67089,14713.67781,15030.36145,0,0,0,7.85,81.7
2017-01-05 02:00:00,20937.72152,14286.93009,14712.28916,0,0,0,7.78,81.5
2017-01-05 02:10:00,21435.94937,14082.67477,14642.89157,0,0,0,7.76,80.9
2017-01-05 02:20:00,21994.93671,13918.54103,14463.61446,0,0,0,7.72,81.3
2017-01-05 02:30:00,21757.97468,13710.6383,14301.68675,0,0,0,7.9,80.9
2017-01-05 02:40:00,21502.78481,13619.45289,14238.07229,0,0,0,7.87,80.0
2017-01-05 02:50:00,21393.41772,13539.20973,14214.93976,0,0,0,7.73,80.4
2017-01-05 03:00:00,21302.27848,13524.62006,14018.31325,0,0,0,7.53,81.3
2017-01-05 03:10:00,21356.96203,13488.1459,14116.62651,0,0,0,7.52,81.0
2017-01-05 03:20:00,21022.78481,13520.97264,13966.26506,0,0,0,7.53,80.7
2017-01-05 03:30:00,21010.63291,13404.25532,13925.78313,0,0,0,7.68,79.2
2017-01-05 03:40:00,20870.88608,13371.42857,13775.42169,0,0,0,7.57,78.1
2017-01-05 03:50:00,20889.11392,13429.78723,13885.3012,0,0,0,7.44,77.0
2017-01-05 04:00:00,20876.96203,13334.95441,13850.60241,0,0,0,7.27,77.4
2017-01-05 04:10:00,20846.58228,13356.83891,13723.37349,0,0,0,7.16,78.4
2017-01-05 04:20:00,20737.21519,13415.19757,13630.84337,0,0,0,6.985,79.5
2017-01-05 04:30:00,20834.43038,13444.3769,13781.20482,0,0,0,6.902,79.6
2017-01-05 04:40:00,20949.87342,13484.49848,13908.43373,0,0,0,6.898,79.4
2017-01-05 04:50:00,20943.79747,13579.33131,14000.96386,0,0,0,6.982,77.8
2017-01-05 05:00:00,21144.3038,13776.29179,13966.26506,0,0,0,6.998,77.3
2017-01-05 05:10:00,21247.59494,13750.75988,14006.74699,0,0,0,7.31,76.7
2017-01-05 05:20:00,21442.02532,14049.84802,14128.19277,0,0,0,7.36,75.1
2017-01-05 05:30:00,21557.46835,14148.32827,14440.48193,0,0,0,7.03,76.0
2017-01-05 05:40:00,21922.02532,14228.57143,14324.81928,0,0,0,6.8,78.0
2017-01-05 05:50:00,22402.02532,14648.02432,14666.0241,0,0,0,6.922,76.7
2017-01-05 06:00:00,23179.74684,15271.73252,14908.91566,0,0,0,6.923,72.5
2017-01-05 06:10:00,23598.98734,15297.26444,15180.72289,0,0,0,7.05,71.9
2017-01-05 06:20:00,23750.88608,15486.93009,15018.79518,0,0,0,7.02,72.9
2017-01-05 06:30:00,24224.81013,15527.05167,14851.08434,0,0,0,7.1,73.4
2017-01-05 06:40:00,24583.29114,15683.89058,14972.53012,0,0,0,6.894,73.7
2017-01-05 06:50:00,24613.67089,15855.31915,15036.14458,0,0,0,6.438,79.3
